frame,yaw,pitch,roll
640,0.467873,0.4519,0.0
641,0.476032,0.455726,0.0
642,0.481723,0.455289,0.0
643,0.490055,0.456377,0.0
644,0.498372,0.456212,0.0
645,0.510162,0.453311,0.0
646,0.521107,0.451111,0.0
647,0.530107,0.448046,0.0
648,0.536562,0.443851,0.0
649,0.544452,0.440537,0.0
650,0.553746,0.438328,0.0
651,0.56491,0.4372,0.0
652,0.575404,0.436576,0.0
653,0.583413,0.437975,0.0
654,0.589703,0.440487,0.0
655,0.59168,0.440761,0.0
656,0.592848,0.439299,0.0
657,0.59439,0.435197,0.0
658,0.598296,0.43124,0.0
659,0.605837,0.429575,0.0
660,0.611508,0.427849,0.0
661,0.612928,0.424748,0.0
662,0.612981,0.41966,0.0
663,0.613728,0.412812,0.0
664,0.616578,0.406992,0.0
665,0.619367,0.401483,0.0
666,0.623713,0.39532,0.0
667,0.628202,0.390664,0.0
668,0.632731,0.386425,0.0
669,0.635769,0.382634,0.0
670,0.639463,0.377955,0.0
671,0.640642,0.375006,0.0
672,0.642042,0.373187,0.0
673,0.643849,0.372395,0.0
674,0.645424,0.373047,0.0
675,0.646592,0.375017,0.0
676,0.647297,0.379886,0.0
677,0.646445,0.386288,0.0
678,0.64436,0.390972,0.0
679,0.64284,0.394062,0.0
680,0.641759,0.395568,0.0
681,0.639826,0.397151,0.0
682,0.638682,0.397847,0.0
683,0.636643,0.398207,0.0
684,0.634762,0.398236,0.0
685,0.632379,0.396812,0.0
686,0.630402,0.395277,0.0
687,0.62924,0.393592,0.0
688,0.628996,0.392331,0.0
689,0.629239,0.390871,0.0
690,0.629852,0.389455,0.0
691,0.63061,0.388455,0.0
692,0.63119,0.38728,0.0
693,0.631888,0.38597,0.0
694,0.633132,0.38441,0.0
695,0.635038,0.382435,0.0
696,0.638176,0.380126,0.0
697,0.643091,0.377966,0.0
698,0.648062,0.376476,0.0
699,0.653393,0.375273,0.0
700,0.66142,0.374112,0.0
701,0.667195,0.372517,0.0
702,0.675093,0.370739,0.0
703,0.682817,0.369108,0.0
704,0.691937,0.367281,0.0
705,0.701412,0.365381,0.0
706,0.711414,0.362856,0.0
707,0.721558,0.359806,0.0
708,0.732179,0.356258,0.0
709,0.744095,0.352273,0.0
710,0.754788,0.348569,0.0
711,0.76514,0.344368,0.0
712,0.776048,0.340626,0.0
713,0.787025,0.336761,0.0
714,0.798271,0.332357,0.0
715,0.810244,0.327895,0.0
716,0.822127,0.323179,0.0
717,0.834792,0.319923,0.0
718,0.846997,0.317802,0.0
719,0.858433,0.31564,0.0
720,0.869408,0.313962,0.0
721,0.881271,0.313005,0.0
722,0.892075,0.311408,0.0
723,0.898794,0.306996,0.0
724,0.905136,0.298463,0.0
725,0.911035,0.288244,0.0
726,0.917173,0.278829,0.0
727,0.926026,0.268977,0.0
728,0.937474,0.258058,0.0
729,0.952583,0.250245,0.0
730,0.967765,0.249347,0.0
731,0.982825,0.25289,0.0
732,0.994819,0.259012,0.0
733,1.004831,0.264964,0.0
734,1.013264,0.270256,0.0
735,1.020714,0.270762,0.0
736,1.027828,0.265461,0.0
737,1.036902,0.259972,0.0
738,1.048798,0.257256,0.0
739,1.064821,0.259816,0.0
740,1.07984,0.267639,0.0
741,1.091954,0.27554,0.0
742,1.098909,0.277296,0.0
743,1.103445,0.273151,0.0
744,1.109637,0.264814,0.0
745,1.11968,0.253472,0.0
746,1.133482,0.245382,0.0
747,1.148565,0.241893,0.0
748,1.166277,0.239193,0.0
749,1.182793,0.237113,0.0
750,1.198768,0.234927,0.0
751,1.216518,0.233128,0.0
752,1.232568,0.22782,0.0
753,1.24492,0.220077,0.0
754,1.256611,0.215804,0.0
755,1.266589,0.213428,0.0
756,1.272534,0.210443,0.0
757,1.278775,0.207245,0.0
758,1.289463,0.205152,0.0
759,1.300377,0.205584,0.0
760,1.309981,0.208778,0.0
761,1.318636,0.213103,0.0
762,1.327352,0.217476,0.0
763,1.334274,0.221014,0.0
764,1.340117,0.221706,0.0
765,1.349339,0.222128,0.0
766,1.357557,0.220792,0.0
767,1.360678,0.215975,0.0
768,1.361672,0.209668,0.0
769,1.365325,0.205444,0.0
770,1.375388,0.203659,0.0
771,1.389563,0.20378,0.0
772,1.40412,0.203929,0.0
773,1.415806,0.201955,0.0
774,1.425766,0.197087,0.0
