frame,yaw,pitch,roll
220,1.146919,-0.017975,0.0
221,1.154621,-0.019798,0.0
222,1.163525,-0.021192,0.0
223,1.173293,-0.022663,0.0
224,1.182507,-0.023725,0.0
225,1.189987,-0.024708,0.0
226,1.196627,-0.025811,0.0
227,1.199898,-0.026192,0.0
228,1.205226,-0.026434,0.0
229,1.209385,-0.026818,0.0
230,1.213094,-0.027106,0.0
231,1.217102,-0.027812,0.0
232,1.218545,-0.029708,0.0
233,1.217897,-0.031222,0.0
234,1.214251,-0.035938,0.0
235,1.204553,-0.044382,0.0
236,1.191498,-0.054176,0.0
237,1.175263,-0.066223,0.0
238,1.155014,-0.079396,0.0
239,1.1306,-0.092663,0.0
240,1.102906,-0.10648,0.0
241,1.074714,-0.120032,0.0
242,1.046856,-0.130316,0.0
243,1.020157,-0.138059,0.0
244,0.996136,-0.142603,0.0
245,0.972488,-0.146582,0.0
246,0.949162,-0.148479,0.0
247,0.928829,-0.148781,0.0
248,0.905008,-0.147516,0.0
249,0.882918,-0.145472,0.0
250,0.85963,-0.141281,0.0
251,0.83374,-0.137252,0.0
252,0.806624,-0.132917,0.0
253,0.77669,-0.128748,0.0
254,0.746885,-0.12522,0.0
255,0.717005,-0.122625,0.0
256,0.687535,-0.119931,0.0
257,0.659824,-0.117819,0.0
258,0.633219,-0.115584,0.0
259,0.605381,-0.113823,0.0
260,0.576612,-0.113327,0.0
261,0.549098,-0.112886,0.0
262,0.523752,-0.11234,0.0
263,0.501018,-0.110549,0.0
264,0.483494,-0.109502,0.0
265,0.46841,-0.108297,0.0
266,0.456559,-0.106772,0.0
267,0.447358,-0.105469,0.0
268,0.439878,-0.104856,0.0
269,0.434325,-0.103415,0.0
270,0.430572,-0.102511,0.0
271,0.428096,-0.101581,0.0
272,0.426242,-0.100795,0.0
273,0.424867,-0.100445,0.0
274,0.424197,-0.10074,0.0
275,0.42521,-0.102722,0.0
276,0.427811,-0.10439,0.0
277,0.431607,-0.10515,0.0
278,0.437529,-0.104929,0.0
279,0.442222,-0.10384,0.0
280,0.445443,-0.102538,0.0
281,0.447191,-0.101679,0.0
282,0.448986,-0.100671,0.0
283,0.449753,-0.099773,0.0
284,0.450192,-0.098899,0.0
285,0.450354,-0.097849,0.0
286,0.450325,-0.096676,0.0
287,0.45018,-0.095637,0.0
288,0.45031,-0.094654,0.0
289,0.45031,-0.093717,0.0
290,0.450758,-0.092781,0.0
291,0.451674,-0.091797,0.0
292,0.452967,-0.090768,0.0
293,0.455119,-0.0895,0.0
294,0.457585,-0.08801,0.0
295,0.461353,-0.086445,0.0
296,0.464845,-0.085224,0.0
297,0.468128,-0.083113,0.0
298,0.471333,-0.080606,0.0
299,0.47383,-0.077672,0.0
300,0.475834,-0.074713,0.0
301,0.478396,-0.071818,0.0
302,0.48359,-0.067788,0.0
303,0.495089,-0.063798,0.0
304,0.519496,-0.060709,0.0
305,0.563912,-0.051809,0.0
306,0.622881,-0.034194,0.0
307,0.688955,-0.014442,0.0
308,0.757294,0.002018,0.0
309,0.821397,0.012995,0.0
310,0.876945,0.021582,0.0
311,0.92397,0.028697,0.0
312,0.96194,0.036083,0.0
313,0.992194,0.043668,0.0
314,1.014835,0.050107,0.0
315,1.03155,0.05457,0.0
316,1.048669,0.05754,0.0
317,1.069684,0.06137,0.0
318,1.097333,0.066748,0.0
319,1.135284,0.073978,0.0
320,1.177501,0.082769,0.0
321,1.21993,0.091309,0.0
322,1.259874,0.099098,0.0
323,1.294228,0.105631,0.0
324,1.325569,0.11058,0.0
325,1.354332,0.113909,0.0
326,1.379627,0.115825,0.0
327,1.403369,0.117398,0.0
328,1.422597,0.117149,0.0
329,1.442698,0.114634,0.0
330,1.4616,0.112443,0.0
331,1.478437,0.110292,0.0
332,1.496241,0.107757,0.0
333,1.514995,0.106921,0.0
334,1.540798,0.108888,0.0
335,1.57329,0.109856,0.0
336,1.607049,0.108143,0.0
337,1.639566,0.105071,0.0
338,1.667117,0.100699,0.0
339,1.692946,0.096375,0.0
340,1.717506,0.092759,0.0
341,1.744393,0.0914,0.0
342,1.76808,0.093438,0.0
343,1.790182,0.095311,0.0
344,1.81126,0.095289,0.0
345,1.83052,0.097685,0.0
346,1.852948,0.107897,0.0
347,1.884518,0.141152,0.0
348,1.92091,0.195365,0.0
349,1.948076,0.235149,0.0
350,1.966147,0.257973,0.0
351,1.978269,0.275355,0.0
352,1.988615,0.291596,0.0
353,1.996984,0.301247,0.0
354,1.998573,0.306129,0.0
355,1.992969,0.305336,0.0
356,1.987857,0.303648,0.0
357,1.986639,0.301026,0.0
358,1.98824,0.301656,0.0
359,1.98844,0.302336,0.0
360,1.98384,0.302637,0.0
361,1.977572,0.301586,0.0
362,1.970998,0.298914,0.0
363,1.962232,0.293456,0.0
364,1.949335,0.28563,0.0
365,1.935395,0.278305,0.0
366,1.918961,0.266989,0.0
367,1.897047,0.254675,0.0
368,1.865624,0.236838,0.0
369,1.813498,0.208735,0.0
370,1.734392,0.170666,0.0
371,1.636089,0.126597,0.0
372,1.518641,0.079447,0.0
373,1.395343,0.034112,0.0
374,1.268961,-0.008453,0.0
375,1.146245,-0.04653,0.0
376,1.028568,-0.079771,0.0
377,0.913918,-0.111761,0.0
378,0.796987,-0.149998,0.0
379,0.682845,-0.182419,0.0
380,0.581527,-0.201276,0.0
381,0.487672,-0.209681,0.0
382,0.411191,-0.211081,0.0
383,0.34575,-0.207216,0.0
384,0.28472,-0.201346,0.0
385,0.22721,-0.202904,0.0
386,0.179846,-0.20971,0.0
387,0.13922,-0.208887,0.0
388,0.109036,-0.206321,0.0
389,0.089104,-0.20424,0.0
390,0.075337,-0.201655,0.0
391,0.066653,-0.198833,0.0
392,0.059617,-0.194906,0.0
393,0.050696,-0.194528,0.0
394,0.039232,-0.197109,0.0
395,0.021695,-0.203236,0.0
396,-0.002156,-0.211653,0.0
397,-0.027557,-0.224654,0.0
398,-0.048462,-0.237508,0.0
399,-0.059726,-0.245965,0.0
400,-0.066681,-0.252026,0.0
401,-0.06862,-0.257423,0.0
402,-0.069995,-0.263959,0.0
403,-0.073123,-0.270418,0.0
404,-0.078612,-0.280392,0.0
405,-0.084002,-0.293756,0.0
406,-0.081578,-0.303545,0.0
407,-0.069824,-0.30266,0.0
408,-0.050681,-0.298205,0.0
409,-0.026066,-0.293453,0.0
410,-0.00163,-0.286859,0.0
411,0.021111,-0.273168,0.0
412,0.037694,-0.258027,0.0
413,0.049823,-0.250687,0.0
414,0.055682,-0.252059,0.0
415,0.050982,-0.256273,0.0
416,0.044039,-0.266622,0.0
417,0.033958,-0.271099,0.0
418,0.023367,-0.271423,0.0
419,0.013398,-0.273179,0.0
420,0.003613,-0.278777,0.0
421,-0.007048,-0.290205,0.0
422,-0.021594,-0.303809,0.0
423,-0.043836,-0.323651,0.0
424,-0.079573,-0.343405,0.0
425,-0.115792,-0.353,0.0
426,-0.150369,-0.348285,0.0
427,-0.180665,-0.33547,0.0
428,-0.204936,-0.321632,0.0
429,-0.224197,-0.309351,0.0
430,-0.238555,-0.297755,0.0
431,-0.246981,-0.285353,0.0
432,-0.252704,-0.270992,0.0
433,-0.258705,-0.256051,0.0
434,-0.263776,-0.242452,0.0
435,-0.271705,-0.232094,0.0
436,-0.281771,-0.224155,0.0
437,-0.293162,-0.218396,0.0
438,-0.306736,-0.210656,0.0
439,-0.32037,-0.202373,0.0
440,-0.333059,-0.193971,0.0
441,-0.344017,-0.188003,0.0
442,-0.353474,-0.181429,0.0
443,-0.360493,-0.179523,0.0
444,-0.363968,-0.178743,0.0
445,-0.365562,-0.179855,0.0
446,-0.368956,-0.181132,0.0
447,-0.373275,-0.182497,0.0
448,-0.380097,-0.185259,0.0
449,-0.386503,-0.187581,0.0
450,-0.392112,-0.190512,0.0
451,-0.389882,-0.198548,0.0
452,-0.37309,-0.217048,0.0
453,-0.347326,-0.233547,0.0
454,-0.320732,-0.242903,0.0
455,-0.296206,-0.249038,0.0
456,-0.279682,-0.254535,0.0
457,-0.2694,-0.258247,0.0
458,-0.262666,-0.261784,0.0
459,-0.26059,-0.263327,0.0
460,-0.260039,-0.261378,0.0
461,-0.259948,-0.260829,0.0
462,-0.260538,-0.258954,0.0
463,-0.261912,-0.25349,0.0
464,-0.26341,-0.24919,0.0
465,-0.264161,-0.247969,0.0
466,-0.265539,-0.247018,0.0
467,-0.268053,-0.248722,0.0
468,-0.27152,-0.254749,0.0
469,-0.275191,-0.260762,0.0
470,-0.277488,-0.267655,0.0
471,-0.280624,-0.274596,0.0
472,-0.283538,-0.281972,0.0
473,-0.286474,-0.289237,0.0
474,-0.288482,-0.296642,0.0
475,-0.290176,-0.30252,0.0
476,-0.290047,-0.306564,0.0
477,-0.289151,-0.310009,0.0
478,-0.287906,-0.31212,0.0
479,-0.286401,-0.313952,0.0
480,-0.284754,-0.315376,0.0
481,-0.283569,-0.317184,0.0
482,-0.283909,-0.317308,0.0
483,-0.286421,-0.315771,0.0
484,-0.291367,-0.312695,0.0
485,-0.297358,-0.308633,0.0
486,-0.303983,-0.304892,0.0
487,-0.310905,-0.30255,0.0
488,-0.31951,-0.300644,0.0
489,-0.32991,-0.297578,0.0
490,-0.343093,-0.293263,0.0
491,-0.356632,-0.289149,0.0
492,-0.37172,-0.284525,0.0
493,-0.385255,-0.279646,0.0
494,-0.397655,-0.274971,0.0
495,-0.40836,-0.269798,0.0
496,-0.418552,-0.263734,0.0
497,-0.427558,-0.257904,0.0
498,-0.436384,-0.251646,0.0
499,-0.445979,-0.244609,0.0
500,-0.454064,-0.238131,0.0
501,-0.460851,-0.234177,0.0
502,-0.46603,-0.23069,0.0
503,-0.47023,-0.226003,0.0
504,-0.474662,-0.220781,0.0
505,-0.477414,-0.214842,0.0
506,-0.480411,-0.207849,0.0
507,-0.483329,-0.200114,0.0
508,-0.487031,-0.191809,0.0
509,-0.491897,-0.182935,0.0
510,-0.497373,-0.17327,0.0
511,-0.503553,-0.164138,0.0
512,-0.510684,-0.157972,0.0
513,-0.517784,-0.154985,0.0
514,-0.521908,-0.154834,0.0
515,-0.522661,-0.155601,0.0
516,-0.522636,-0.155034,0.0
517,-0.522141,-0.154603,0.0
518,-0.520402,-0.15498,0.0
519,-0.518371,-0.155173,0.0
520,-0.516399,-0.155237,0.0
521,-0.515325,-0.156513,0.0
522,-0.516503,-0.157354,0.0
523,-0.519774,-0.15647,0.0
524,-0.525585,-0.154601,0.0
525,-0.529122,-0.15368,0.0
526,-0.528798,-0.151923,0.0
527,-0.52261,-0.149725,0.0
528,-0.511977,-0.149507,0.0
529,-0.501165,-0.148998,0.0
530,-0.491187,-0.146331,0.0
531,-0.48391,-0.143768,0.0
532,-0.481328,-0.142793,0.0
533,-0.482519,-0.142957,0.0
534,-0.483556,-0.142125,0.0
535,-0.485748,-0.140644,0.0
536,-0.488433,-0.138884,0.0
537,-0.490138,-0.138984,0.0
538,-0.492354,-0.140271,0.0
539,-0.495233,-0.143027,0.0
540,-0.497782,-0.146131,0.0
541,-0.499633,-0.152558,0.0
542,-0.499696,-0.155295,0.0
543,-0.499178,-0.158721,0.0
544,-0.498862,-0.158867,0.0
545,-0.497886,-0.158805,0.0
546,-0.495563,-0.157994,0.0
547,-0.492863,-0.156628,0.0
548,-0.490518,-0.154607,0.0
549,-0.489677,-0.151534,0.0
550,-0.489228,-0.148667,0.0
551,-0.488131,-0.145865,0.0
552,-0.487071,-0.144495,0.0
553,-0.486031,-0.144145,0.0
554,-0.485734,-0.144054,0.0
555,-0.486315,-0.142547,0.0
556,-0.487373,-0.140975,0.0
557,-0.488296,-0.140027,0.0
558,-0.489069,-0.139511,0.0
559,-0.4898,-0.13837,0.0
560,-0.489919,-0.136755,0.0
561,-0.488799,-0.136036,0.0
562,-0.484292,-0.135824,0.0
563,-0.476481,-0.132023,0.0
564,-0.471268,-0.129846,0.0
565,-0.467105,-0.129145,0.0
566,-0.465695,-0.129381,0.0
567,-0.464589,-0.129787,0.0
568,-0.463851,-0.131565,0.0
569,-0.463402,-0.133974,0.0
570,-0.462822,-0.136803,0.0
571,-0.460987,-0.140546,0.0
572,-0.457889,-0.143893,0.0
573,-0.453382,-0.14672,0.0
574,-0.447603,-0.148227,0.0
575,-0.44209,-0.148085,0.0
576,-0.43632,-0.14875,0.0
577,-0.428074,-0.151567,0.0
578,-0.419165,-0.154284,0.0
579,-0.412562,-0.152819,0.0
580,-0.407405,-0.146536,0.0
581,-0.40009,-0.139315,0.0
582,-0.388074,-0.133734,0.0
583,-0.371054,-0.124011,0.0
584,-0.351919,-0.108798,0.0
585,-0.331008,-0.093381,0.0
586,-0.302506,-0.082484,0.0
587,-0.265066,-0.077069,0.0
588,-0.22603,-0.066958,0.0
589,-0.192532,-0.050763,0.0
590,-0.168304,-0.036345,0.0
591,-0.150854,-0.027086,0.0
592,-0.138654,-0.020848,0.0
593,-0.130793,-0.016965,0.0
594,-0.125413,-0.012646,0.0
595,-0.123313,-0.009921,0.0
596,-0.123689,-0.010065,0.0
597,-0.124861,-0.011752,0.0
598,-0.125792,-0.013982,0.0
599,-0.126476,-0.016859,0.0
600,-0.125804,-0.019174,0.0
601,-0.124158,-0.021904,0.0
602,-0.121098,-0.02572,0.0
603,-0.116325,-0.029549,0.0
604,-0.11206,-0.030964,0.0
605,-0.10766,-0.031548,0.0
606,-0.103124,-0.031534,0.0
607,-0.1003,-0.030778,0.0
608,-0.098748,-0.029932,0.0
609,-0.09674,-0.029009,0.0
610,-0.095307,-0.028489,0.0
611,-0.094375,-0.027654,0.0
612,-0.093658,-0.02694,0.0
613,-0.093385,-0.027001,0.0
614,-0.093074,-0.027249,0.0
615,-0.093128,-0.027427,0.0
616,-0.093269,-0.027202,0.0
617,-0.093524,-0.026506,0.0
618,-0.093338,-0.025495,0.0
619,-0.093035,-0.024614,0.0
620,-0.092417,-0.023378,0.0
621,-0.091446,-0.02269,0.0
622,-0.09018,-0.021746,0.0
623,-0.088396,-0.021775,0.0
624,-0.086238,-0.021263,0.0
625,-0.083619,-0.019988,0.0
626,-0.080348,-0.018957,0.0
627,-0.077741,-0.018602,0.0
628,-0.07476,-0.018533,0.0
629,-0.07135,-0.01906,0.0
630,-0.067161,-0.020805,0.0
631,-0.063767,-0.021891,0.0
632,-0.059284,-0.023422,0.0
633,-0.055332,-0.024922,0.0
634,-0.05175,-0.02642,0.0
635,-0.048124,-0.027719,0.0
636,-0.043888,-0.028398,0.0
637,-0.039972,-0.028277,0.0
638,-0.036496,-0.028631,0.0
639,-0.032427,-0.029562,0.0
640,-0.028937,-0.029756,0.0
641,-0.02577,-0.029862,0.0
642,-0.021771,-0.029486,0.0
643,-0.017226,-0.030819,0.0
644,-0.012321,-0.032114,0.0
645,-0.010196,-0.031587,0.0
646,-0.008802,-0.031481,0.0
647,-0.008519,-0.031593,0.0
648,-0.008811,-0.031652,0.0
649,-0.010216,-0.031301,0.0
650,-0.011311,-0.032406,0.0
651,-0.011416,-0.031562,0.0
652,-0.013194,-0.030544,0.0
653,-0.014814,-0.030046,0.0
654,-0.018629,-0.029543,0.0
655,-0.022884,-0.029043,0.0
656,-0.026999,-0.028493,0.0
657,-0.030883,-0.027826,0.0
658,-0.034202,-0.027101,0.0
659,-0.036081,-0.027036,0.0
660,-0.036568,-0.027162,0.0
661,-0.036556,-0.02756,0.0
662,-0.034847,-0.028703,0.0
663,-0.030042,-0.031312,0.0
664,-0.023894,-0.033465,0.0
665,-0.016108,-0.033547,0.0
666,-0.008673,-0.033033,0.0
667,-0.001864,-0.032276,0.0
668,0.002896,-0.031905,0.0
669,0.003668,-0.033165,0.0
670,0.007935,-0.039565,0.0
671,0.011257,-0.050222,0.0
672,0.010765,-0.054139,0.0
673,0.009414,-0.056717,0.0
674,0.008948,-0.059819,0.0
675,0.008935,-0.06215,0.0
676,0.009018,-0.063316,0.0
677,0.009761,-0.064341,0.0
678,0.011831,-0.064708,0.0
679,0.015533,-0.064011,0.0
680,0.020254,-0.062703,0.0
681,0.024941,-0.060892,0.0
682,0.030084,-0.058915,0.0
683,0.035691,-0.057597,0.0
684,0.039899,-0.056233,0.0
685,0.043568,-0.054303,0.0
686,0.047076,-0.052928,0.0
687,0.050076,-0.051607,0.0
688,0.052523,-0.050554,0.0
689,0.054747,-0.049534,0.0
690,0.056115,-0.049013,0.0
691,0.057811,-0.048146,0.0
692,0.05889,-0.047539,0.0
693,0.059893,-0.04751,0.0
694,0.06142,-0.047705,0.0
695,0.063224,-0.047673,0.0
696,0.065681,-0.047535,0.0
697,0.070033,-0.047163,0.0
698,0.074851,-0.046579,0.0
699,0.079353,-0.046905,0.0
700,0.083786,-0.049068,0.0
701,0.088596,-0.052607,0.0
702,0.092716,-0.056892,0.0
703,0.098059,-0.062438,0.0
704,0.104013,-0.066378,0.0
705,0.108222,-0.06852,0.0
706,0.111878,-0.071411,0.0
707,0.114129,-0.073563,0.0
708,0.115511,-0.074997,0.0
709,0.11611,-0.07655,0.0
710,0.116303,-0.078169,0.0
711,0.116571,-0.079391,0.0
712,0.116891,-0.080195,0.0
713,0.117394,-0.080449,0.0
714,0.118596,-0.080218,0.0
715,0.120211,-0.079463,0.0
716,0.121858,-0.078342,0.0
717,0.123126,-0.077467,0.0
718,0.12422,-0.076985,0.0
719,0.125059,-0.076875,0.0
720,0.12546,-0.077154,0.0
721,0.125523,-0.077774,0.0
722,0.125427,-0.07869,0.0
723,0.125824,-0.080125,0.0
724,0.126268,-0.081027,0.0
725,0.127445,-0.081248,0.0
726,0.128845,-0.081044,0.0
727,0.130361,-0.080366,0.0
728,0.131673,-0.080047,0.0
729,0.132491,-0.079991,0.0
730,0.133555,-0.080185,0.0
731,0.134551,-0.08054,0.0
732,0.136037,-0.081249,0.0
733,0.138613,-0.083205,0.0
734,0.142518,-0.087096,0.0
735,0.148713,-0.092941,0.0
736,0.154959,-0.09856,0.0
737,0.16329,-0.104658,0.0
738,0.173248,-0.11133,0.0
739,0.18547,-0.119053,0.0
740,0.199009,-0.126594,0.0
741,0.213989,-0.132859,0.0
742,0.229617,-0.13714,0.0
743,0.246506,-0.141727,0.0
744,0.260943,-0.144863,0.0
745,0.273831,-0.1491,0.0
746,0.291664,-0.155335,0.0
747,0.296628,-0.156499,0.0
748,0.311806,-0.160367,0.0
749,0.323536,-0.162097,0.0
750,0.335471,-0.1626,0.0
751,0.347189,-0.161284,0.0
752,0.358027,-0.159661,0.0
753,0.368763,-0.15848,0.0
754,0.377493,-0.156881,0.0
755,0.385034,-0.154812,0.0
756,0.390103,-0.152289,0.0
757,0.392345,-0.150491,0.0
758,0.393675,-0.148708,0.0
759,0.394459,-0.146997,0.0
760,0.395678,-0.14511,0.0
761,0.397615,-0.143138,0.0
762,0.401294,-0.141242,0.0
763,0.406518,-0.138556,0.0
764,0.413319,-0.133891,0.0
765,0.419358,-0.131059,0.0
766,0.423696,-0.128239,0.0
767,0.428451,-0.125801,0.0
768,0.432525,-0.123974,0.0
769,0.438495,-0.122033,0.0
770,0.445006,-0.119631,0.0
771,0.452662,-0.117738,0.0
772,0.460404,-0.116272,0.0
773,0.468629,-0.114328,0.0
774,0.477483,-0.112022,0.0
775,0.486625,-0.109492,0.0
776,0.49575,-0.106649,0.0
777,0.50535,-0.103407,0.0
778,0.514058,-0.102125,0.0
779,0.52218,-0.104232,0.0
780,0.528529,-0.107494,0.0
781,0.533364,-0.109801,0.0
782,0.536072,-0.110705,0.0
783,0.539683,-0.110877,0.0
784,0.543082,-0.111247,0.0
785,0.546518,-0.112037,0.0
786,0.549065,-0.112802,0.0
787,0.551732,-0.113345,0.0
788,0.554716,-0.113938,0.0
789,0.560084,-0.114558,0.0
790,0.566866,-0.114299,0.0
791,0.576709,-0.113265,0.0
792,0.587012,-0.112233,0.0
793,0.597796,-0.110845,0.0
794,0.609113,-0.108994,0.0
795,0.620553,-0.107447,0.0
796,0.632517,-0.104579,0.0
797,0.645121,-0.102318,0.0
798,0.658122,-0.099905,0.0
799,0.67281,-0.097192,0.0
800,0.688383,-0.094439,0.0
801,0.704566,-0.09306,0.0
802,0.720371,-0.091369,0.0
803,0.734221,-0.08795,0.0
804,0.745266,-0.082702,0.0
805,0.753594,-0.076799,0.0
806,0.758131,-0.071015,0.0
807,0.761361,-0.065973,0.0
808,0.762394,-0.062612,0.0
809,0.76434,-0.057619,0.0
810,0.767292,-0.049174,0.0
811,0.77126,-0.041426,0.0
812,0.773772,-0.035605,0.0
813,0.775735,-0.031788,0.0
814,0.776229,-0.030342,0.0
