frame,yaw,pitch,roll
87,-0.507459,0.037946,0.0
88,-0.496273,0.037819,0.0
89,-0.485339,0.039302,0.0
90,-0.474937,0.041063,0.0
91,-0.464611,0.041324,0.0
92,-0.456217,0.041135,0.0
93,-0.448519,0.040452,0.0
94,-0.441717,0.040485,0.0
95,-0.43459,0.040588,0.0
96,-0.428422,0.040571,0.0
97,-0.423706,0.039271,0.0
98,-0.421817,0.040022,0.0
99,-0.422046,0.041885,0.0
100,-0.422265,0.043093,0.0
101,-0.423203,0.044122,0.0
102,-0.424559,0.04488,0.0
103,-0.425965,0.045215,0.0
104,-0.427311,0.045195,0.0
105,-0.427507,0.04488,0.0
106,-0.427046,0.044772,0.0
107,-0.426649,0.045042,0.0
108,-0.425922,0.045391,0.0
109,-0.425349,0.046055,0.0
110,-0.425546,0.046545,0.0
111,-0.425836,0.047232,0.0
112,-0.425929,0.047828,0.0
113,-0.425758,0.049146,0.0
114,-0.425349,0.051304,0.0
115,-0.424609,0.053846,0.0
116,-0.423645,0.055815,0.0
117,-0.42305,0.057672,0.0
118,-0.422606,0.058468,0.0
119,-0.422277,0.058867,0.0
120,-0.42236,0.059553,0.0
121,-0.422734,0.059619,0.0
122,-0.422908,0.059538,0.0
123,-0.422418,0.059409,0.0
124,-0.421223,0.05925,0.0
125,-0.418931,0.059401,0.0
126,-0.417604,0.059433,0.0
127,-0.416745,0.059638,0.0
128,-0.416866,0.059975,0.0
129,-0.418072,0.06018,0.0
130,-0.419772,0.060347,0.0
131,-0.421219,0.060166,0.0
132,-0.422817,0.059745,0.0
133,-0.425924,0.05945,0.0
134,-0.429777,0.058475,0.0
135,-0.433842,0.057313,0.0
136,-0.436774,0.056893,0.0
137,-0.439334,0.056166,0.0
138,-0.442176,0.055715,0.0
139,-0.444781,0.055818,0.0
140,-0.447243,0.056517,0.0
141,-0.450541,0.058058,0.0
142,-0.454648,0.059618,0.0
143,-0.46069,0.061054,0.0
144,-0.467734,0.062725,0.0
145,-0.473659,0.063996,0.0
146,-0.479411,0.064761,0.0
147,-0.485559,0.066014,0.0
148,-0.492349,0.067924,0.0
149,-0.49908,0.069613,0.0
150,-0.506024,0.072164,0.0
151,-0.51332,0.074717,0.0
152,-0.521753,0.076655,0.0
153,-0.530315,0.078487,0.0
154,-0.539084,0.07894,0.0
155,-0.548174,0.079613,0.0
156,-0.556655,0.079175,0.0
157,-0.565492,0.079724,0.0
158,-0.57463,0.079663,0.0
159,-0.583647,0.079719,0.0
160,-0.592931,0.079417,0.0
161,-0.602201,0.078619,0.0
162,-0.611384,0.07761,0.0
163,-0.619723,0.077344,0.0
164,-0.627659,0.076359,0.0
165,-0.635546,0.075552,0.0
166,-0.642597,0.074208,0.0
167,-0.649116,0.07231,0.0
168,-0.654545,0.07011,0.0
169,-0.658215,0.06806,0.0
170,-0.661828,0.066615,0.0
171,-0.66566,0.064706,0.0
172,-0.669529,0.062777,0.0
173,-0.673115,0.061086,0.0
174,-0.676818,0.059956,0.0
175,-0.679533,0.058464,0.0
176,-0.682796,0.057672,0.0
177,-0.686399,0.056744,0.0
178,-0.690246,0.056483,0.0
179,-0.693744,0.056441,0.0
180,-0.696122,0.056321,0.0
181,-0.698077,0.056629,0.0
182,-0.700518,0.057072,0.0
183,-0.702803,0.057066,0.0
184,-0.70493,0.057493,0.0
185,-0.70733,0.058182,0.0
186,-0.708955,0.059003,0.0
187,-0.71035,0.059522,0.0
188,-0.711213,0.060072,0.0
189,-0.711844,0.060974,0.0
190,-0.712311,0.062055,0.0
191,-0.713013,0.063253,0.0
192,-0.714158,0.064585,0.0
193,-0.715582,0.065823,0.0
194,-0.715711,0.06619,0.0
195,-0.715896,0.066646,0.0
196,-0.71577,0.067261,0.0
197,-0.715372,0.067631,0.0
198,-0.715376,0.068097,0.0
199,-0.715548,0.06869,0.0
200,-0.716069,0.06936,0.0
201,-0.717005,0.070215,0.0
202,-0.71832,0.070833,0.0
203,-0.719742,0.071482,0.0
204,-0.721565,0.072043,0.0
205,-0.723452,0.072309,0.0
206,-0.725456,0.072584,0.0
207,-0.72729,0.07279,0.0
208,-0.729217,0.072958,0.0
209,-0.731237,0.073044,0.0
210,-0.733598,0.072878,0.0
211,-0.736249,0.072541,0.0
212,-0.73845,0.07246,0.0
213,-0.740448,0.071958,0.0
214,-0.742578,0.071734,0.0
215,-0.744613,0.071773,0.0
216,-0.746711,0.071691,0.0
217,-0.74913,0.071685,0.0
218,-0.751017,0.071689,0.0
219,-0.753383,0.071442,0.0
220,-0.755563,0.071379,0.0
221,-0.757312,0.071219,0.0
222,-0.759608,0.071361,0.0
223,-0.762407,0.071384,0.0
224,-0.765202,0.071213,0.0
225,-0.769516,0.071409,0.0
226,-0.772242,0.072042,0.0
227,-0.77429,0.072832,0.0
228,-0.775816,0.073476,0.0
229,-0.777478,0.073686,0.0
230,-0.77879,0.073671,0.0
231,-0.780421,0.07392,0.0
232,-0.781551,0.073957,0.0
233,-0.782686,0.074122,0.0
234,-0.784382,0.074688,0.0
235,-0.786064,0.075328,0.0
236,-0.788965,0.076578,0.0
237,-0.792578,0.07794,0.0
238,-0.79722,0.079684,0.0
239,-0.803652,0.081539,0.0
240,-0.80858,0.08196,0.0
241,-0.811827,0.081858,0.0
242,-0.815575,0.08168,0.0
243,-0.818289,0.082164,0.0
244,-0.821736,0.083249,0.0
245,-0.825553,0.08528,0.0
246,-0.82979,0.086894,0.0
247,-0.83558,0.08978,0.0
248,-0.840747,0.09123,0.0
249,-0.844829,0.090805,0.0
250,-0.848734,0.091202,0.0
251,-0.852868,0.092673,0.0
252,-0.855223,0.093245,0.0
253,-0.858177,0.09437,0.0
254,-0.860063,0.094887,0.0
255,-0.861637,0.095078,0.0
256,-0.862922,0.095124,0.0
257,-0.863946,0.094999,0.0
258,-0.864801,0.095011,0.0
259,-0.865114,0.095037,0.0
260,-0.865047,0.095203,0.0
261,-0.865131,0.095723,0.0
262,-0.865982,0.096386,0.0
263,-0.867757,0.096892,0.0
264,-0.869699,0.097222,0.0
265,-0.871862,0.097515,0.0
266,-0.874758,0.09853,0.0
267,-0.878137,0.099403,0.0
268,-0.882158,0.099219,0.0
269,-0.887634,0.09934,0.0
270,-0.893851,0.100552,0.0
271,-0.899741,0.102944,0.0
272,-0.907693,0.105309,0.0
273,-0.915659,0.107308,0.0
274,-0.923653,0.108999,0.0
275,-0.931177,0.109788,0.0
276,-0.938392,0.111356,0.0
277,-0.944454,0.111711,0.0
278,-0.9497,0.112519,0.0
279,-0.955519,0.113818,0.0
280,-0.96024,0.113521,0.0
281,-0.963068,0.111345,0.0
282,-0.96625,0.109484,0.0
283,-0.969958,0.107855,0.0
284,-0.975168,0.105618,0.0
285,-0.980027,0.104262,0.0
286,-0.985959,0.10383,0.0
287,-0.99265,0.104166,0.0
288,-1.000815,0.104295,0.0
289,-1.007,0.103981,0.0
290,-1.014385,0.10491,0.0
291,-1.022725,0.106827,0.0
292,-1.029879,0.107242,0.0
293,-1.039777,0.108442,0.0
294,-1.049755,0.108962,0.0
295,-1.061157,0.109844,0.0
296,-1.072203,0.110742,0.0
297,-1.083223,0.111436,0.0
298,-1.094777,0.11283,0.0
299,-1.106607,0.114097,0.0
300,-1.118021,0.114359,0.0
301,-1.129799,0.115183,0.0
302,-1.142291,0.115864,0.0
303,-1.154378,0.116513,0.0
304,-1.167089,0.116905,0.0
305,-1.179913,0.117216,0.0
306,-1.192248,0.117802,0.0
307,-1.204394,0.119222,0.0
308,-1.218249,0.120644,0.0
309,-1.23221,0.122128,0.0
310,-1.24736,0.122711,0.0
311,-1.262336,0.124306,0.0
312,-1.277937,0.12552,0.0
313,-1.295095,0.127095,0.0
314,-1.311725,0.127991,0.0
315,-1.330451,0.128773,0.0
316,-1.350639,0.129946,0.0
317,-1.37171,0.130627,0.0
318,-1.39197,0.130723,0.0
319,-1.413496,0.128904,0.0
320,-1.434107,0.127383,0.0
321,-1.453998,0.126686,0.0
322,-1.47789,0.123553,0.0
323,-1.508565,0.11742,0.0
324,-1.549191,0.106865,0.0
325,-1.601234,0.093044,0.0
326,-1.656854,0.082166,0.0
327,-1.715265,0.072839,0.0
328,-1.774872,0.064226,0.0
329,-1.832717,0.056622,0.0
330,-1.887597,0.050029,0.0
331,-1.938959,0.045119,0.0
332,-1.986685,0.04011,0.0
333,-2.027864,0.037724,0.0
334,-2.067501,0.036839,0.0
335,-2.102742,0.037586,0.0
336,-2.136933,0.040198,0.0
337,-2.168086,0.044036,0.0
338,-2.198608,0.047991,0.0
339,-2.23079,0.051759,0.0
340,-2.26737,0.0533,0.0
341,-2.308722,0.053637,0.0
342,-2.352652,0.054217,0.0
343,-2.395983,0.053166,0.0
344,-2.439258,0.054491,0.0
345,-2.480614,0.057661,0.0
346,-2.522807,0.060875,0.0
347,-2.565577,0.063386,0.0
348,-2.612299,0.062605,0.0
349,-2.658997,0.06169,0.0
350,-2.703911,0.061636,0.0
351,-2.745741,0.06184,0.0
352,-2.788871,0.063967,0.0
353,-2.829865,0.063042,0.0
354,-2.868087,0.062076,0.0
355,-2.904029,0.06241,0.0
356,-2.941496,0.06008,0.0
357,-2.976394,0.056049,0.0
358,-3.011117,0.053137,0.0
359,-3.045668,0.051001,0.0
360,-3.079208,0.049738,0.0
361,-3.112019,0.049721,0.0
362,3.136461,0.051642,0.0
363,3.101624,0.054116,0.0
364,3.068127,0.056679,0.0
365,3.036595,0.059033,0.0
366,3.005732,0.060496,0.0
367,2.974967,0.060256,0.0
368,2.94694,0.059293,0.0
369,2.92094,0.058052,0.0
370,2.893768,0.056678,0.0
371,2.865905,0.057168,0.0
372,2.840532,0.058899,0.0
373,2.816183,0.060447,0.0
374,2.792382,0.062178,0.0
375,2.771234,0.062371,0.0
376,2.750387,0.060767,0.0
377,2.729852,0.059997,0.0
378,2.709335,0.060276,0.0
379,2.689352,0.060618,0.0
380,2.668404,0.060689,0.0
381,2.650125,0.060123,0.0
382,2.631289,0.061043,0.0
383,2.613799,0.062403,0.0
384,2.60004,0.062622,0.0
385,2.58893,0.062133,0.0
386,2.580348,0.063069,0.0
387,2.57175,0.065774,0.0
388,2.563708,0.068747,0.0
389,2.554779,0.070197,0.0
390,2.545442,0.072222,0.0
391,2.533751,0.07484,0.0
392,2.521315,0.07856,0.0
393,2.509849,0.081111,0.0
394,2.498006,0.083454,0.0
395,2.486663,0.084756,0.0
396,2.477808,0.085363,0.0
397,2.469038,0.085817,0.0
398,2.45915,0.08788,0.0
399,2.448853,0.090688,0.0
400,2.438491,0.092941,0.0
401,2.429493,0.097177,0.0
402,2.421476,0.100888,0.0
403,2.413853,0.103642,0.0
404,2.405517,0.1054,0.0
405,2.395275,0.106678,0.0
406,2.383417,0.106038,0.0
407,2.373118,0.102991,0.0
408,2.364854,0.099238,0.0
409,2.359457,0.094644,0.0
410,2.357902,0.089552,0.0
411,2.35817,0.084938,0.0
412,2.360379,0.079887,0.0
413,2.363451,0.074631,0.0
414,2.365444,0.069893,0.0
415,2.367278,0.066952,0.0
416,2.368854,0.064791,0.0
417,2.37044,0.063612,0.0
418,2.371249,0.063191,0.0
419,2.371583,0.062804,0.0
420,2.370674,0.06222,0.0
421,2.369178,0.061684,0.0
422,2.368185,0.06081,0.0
423,2.366908,0.060302,0.0
424,2.364871,0.059637,0.0
425,2.361863,0.059084,0.0
426,2.357011,0.058096,0.0
427,2.35205,0.057444,0.0
428,2.347629,0.057616,0.0
429,2.343048,0.057822,0.0
430,2.338416,0.058423,0.0
431,2.333667,0.058961,0.0
432,2.32929,0.058639,0.0
433,2.325234,0.057515,0.0
434,2.3207,0.056989,0.0
435,2.316392,0.055804,0.0
436,2.313502,0.055693,0.0
437,2.310524,0.054786,0.0
438,2.308477,0.053467,0.0
439,2.307139,0.052283,0.0
440,2.305554,0.050765,0.0
441,2.303548,0.049664,0.0
442,2.301343,0.04896,0.0
443,2.300762,0.049041,0.0
444,2.301171,0.050409,0.0
445,2.300437,0.051404,0.0
446,2.29872,0.05151,0.0
447,2.295181,0.050034,0.0
448,2.290094,0.046726,0.0
449,2.286274,0.043128,0.0
450,2.284059,0.040155,0.0
451,2.283502,0.039948,0.0
452,2.283047,0.040198,0.0
453,2.282578,0.041671,0.0
454,2.280745,0.04377,0.0
455,2.277424,0.044638,0.0
456,2.272798,0.045266,0.0
457,2.268258,0.045116,0.0
458,2.265906,0.044743,0.0
459,2.264123,0.044448,0.0
460,2.260912,0.044228,0.0
461,2.257404,0.043875,0.0
462,2.253482,0.044469,0.0
463,2.249004,0.045248,0.0
464,2.246439,0.046966,0.0
465,2.244167,0.048852,0.0
466,2.24206,0.050509,0.0
467,2.240365,0.052547,0.0
468,2.239096,0.053853,0.0
469,2.238664,0.054225,0.0
470,2.238671,0.054255,0.0
471,2.240247,0.053814,0.0
472,2.243396,0.052527,0.0
473,2.246513,0.051582,0.0
474,2.250459,0.050759,0.0
475,2.253679,0.050703,0.0
476,2.256109,0.051005,0.0
477,2.257681,0.051274,0.0
478,2.258323,0.051584,0.0
479,2.258251,0.05232,0.0
480,2.256931,0.053352,0.0
481,2.254888,0.055025,0.0
482,2.250837,0.057135,0.0
483,2.245719,0.059018,0.0
484,2.239741,0.06041,0.0
485,2.235911,0.059643,0.0
486,2.228773,0.059731,0.0
487,2.217388,0.059838,0.0
488,2.203907,0.05838,0.0
489,2.189606,0.058487,0.0
490,2.178015,0.060583,0.0
491,2.168975,0.063324,0.0
492,2.163831,0.066893,0.0
493,2.158951,0.0718,0.0
494,2.155992,0.076074,0.0
495,2.151969,0.07853,0.0
496,2.148218,0.081449,0.0
497,2.145563,0.082722,0.0
498,2.142566,0.084945,0.0
499,2.139184,0.085949,0.0
500,2.135681,0.08835,0.0
501,2.130468,0.090348,0.0
502,2.124186,0.092208,0.0
503,2.118421,0.094404,0.0
504,2.113479,0.096831,0.0
505,2.111873,0.099899,0.0
506,2.110985,0.104554,0.0
507,2.114287,0.108201,0.0
508,2.120738,0.111364,0.0
509,2.129954,0.114807,0.0
510,2.138467,0.116923,0.0
511,2.154107,0.119647,0.0
512,2.170907,0.12199,0.0
513,2.188449,0.12295,0.0
514,2.208711,0.122871,0.0
515,2.232226,0.121819,0.0
516,2.258158,0.121659,0.0
517,2.284359,0.121164,0.0
518,2.313216,0.11994,0.0
519,2.340674,0.120124,0.0
520,2.370766,0.12039,0.0
521,2.402677,0.119884,0.0
522,2.432773,0.120403,0.0
523,2.460254,0.121457,0.0
524,2.491139,0.12227,0.0
525,2.520977,0.124753,0.0
526,2.548582,0.128123,0.0
527,2.574071,0.131931,0.0
528,2.597368,0.133675,0.0
529,2.618462,0.131382,0.0
530,2.638216,0.129044,0.0
531,2.656597,0.126669,0.0
532,2.675505,0.124829,0.0
533,2.693718,0.122815,0.0
534,2.713127,0.123332,0.0
535,2.73437,0.125018,0.0
536,2.753686,0.128836,0.0
537,2.771634,0.134958,0.0
538,2.789429,0.139234,0.0
539,2.806331,0.142124,0.0
540,2.822638,0.144896,0.0
541,2.838496,0.148168,0.0
542,2.856039,0.151147,0.0
543,2.873945,0.153123,0.0
544,2.89388,0.154979,0.0
545,2.914887,0.156455,0.0
546,2.93705,0.158877,0.0
547,2.95926,0.160196,0.0
548,2.981213,0.160933,0.0
549,3.014518,0.162331,0.0
550,3.036213,0.162499,0.0
551,3.063991,0.162014,0.0
552,3.09391,0.160387,0.0
553,3.12315,0.15931,0.0
554,-3.130548,0.16007,0.0
555,-3.104597,0.161148,0.0
556,-3.081801,0.162314,0.0
557,-3.058558,0.163629,0.0
558,-3.03627,0.164553,0.0
559,-3.013727,0.165477,0.0
560,-2.989899,0.165877,0.0
561,-2.964672,0.166015,0.0
562,-2.937491,0.166977,0.0
563,-2.909509,0.169214,0.0
564,-2.883238,0.170837,0.0
565,-2.858053,0.172303,0.0
566,-2.832544,0.174102,0.0
567,-2.808227,0.17598,0.0
568,-2.785323,0.178413,0.0
569,-2.761947,0.182105,0.0
570,-2.740907,0.185109,0.0
571,-2.720384,0.18746,0.0
572,-2.69926,0.189099,0.0
573,-2.681135,0.190263,0.0
574,-2.66432,0.191141,0.0
575,-2.647137,0.192593,0.0
576,-2.632094,0.192997,0.0
577,-2.617274,0.193,0.0
578,-2.601886,0.192913,0.0
579,-2.585695,0.19212,0.0
580,-2.56822,0.191129,0.0
581,-2.554706,0.190928,0.0
582,-2.544833,0.191215,0.0
583,-2.536383,0.190402,0.0
584,-2.527913,0.188036,0.0
585,-2.52277,0.185976,0.0
586,-2.520062,0.184447,0.0
587,-2.517501,0.184086,0.0
588,-2.516442,0.184062,0.0
589,-2.516321,0.183685,0.0
590,-2.516457,0.183351,0.0
591,-2.517153,0.182167,0.0
592,-2.518713,0.180532,0.0
593,-2.522269,0.178963,0.0
594,-2.527942,0.177071,0.0
595,-2.5359,0.175766,0.0
596,-2.544316,0.173005,0.0
597,-2.554823,0.169595,0.0
598,-2.565588,0.16576,0.0
599,-2.574544,0.161724,0.0
600,-2.583663,0.15859,0.0
601,-2.597126,0.156891,0.0
602,-2.61432,0.155492,0.0
603,-2.635348,0.153176,0.0
604,-2.659963,0.151249,0.0
605,-2.68552,0.149159,0.0
606,-2.709882,0.147849,0.0
607,-2.734259,0.146026,0.0
608,-2.758121,0.143664,0.0
609,-2.780048,0.139973,0.0
610,-2.801053,0.136955,0.0
611,-2.824629,0.133719,0.0
612,-2.847211,0.127966,0.0
613,-2.871867,0.122323,0.0
614,-2.899961,0.118317,0.0
615,-2.928847,0.11412,0.0
616,-2.955324,0.108621,0.0
617,-2.978135,0.103203,0.0
618,-2.995267,0.099906,0.0
619,-3.009313,0.097505,0.0
620,-3.020427,0.097797,0.0
621,-3.030492,0.099294,0.0
622,-3.043776,0.103524,0.0
623,-3.058788,0.107035,0.0
624,-3.074149,0.107381,0.0
625,-3.089783,0.103846,0.0
626,-3.104313,0.097578,0.0
627,-3.119201,0.092459,0.0
628,-3.134564,0.089529,0.0
629,3.133524,0.089006,0.0
630,3.119815,0.089401,0.0
631,3.10668,0.090588,0.0
632,3.092085,0.092835,0.0
633,3.074925,0.094891,0.0
634,3.060729,0.095679,0.0
635,3.049785,0.095991,0.0
636,3.038693,0.09664,0.0
637,3.030088,0.096595,0.0
638,3.02357,0.096548,0.0
639,3.018511,0.097033,0.0
640,3.014086,0.097904,0.0
641,3.007386,0.097651,0.0
642,2.997302,0.097729,0.0
643,2.983839,0.09604,0.0
644,2.967766,0.091738,0.0
645,2.94712,0.088019,0.0
646,2.925743,0.084756,0.0
647,2.907384,0.081096,0.0
648,2.887218,0.077074,0.0
649,2.867914,0.074368,0.0
650,2.852496,0.071021,0.0
651,2.838061,0.067991,0.0
652,2.824261,0.065544,0.0
653,2.811544,0.063118,0.0
654,2.80013,0.059108,0.0
655,2.787558,0.057333,0.0
656,2.774405,0.055847,0.0
657,2.758525,0.054648,0.0
658,2.738379,0.053248,0.0
659,2.718212,0.051067,0.0
660,2.696241,0.048041,0.0
661,2.672484,0.04626,0.0
662,2.648576,0.045436,0.0
663,2.623755,0.045812,0.0
664,2.598492,0.046705,0.0
665,2.574357,0.047402,0.0
666,2.552112,0.048211,0.0
667,2.528871,0.048972,0.0
668,2.506004,0.048877,0.0
669,2.483296,0.047098,0.0
670,2.460524,0.04535,0.0
671,2.439865,0.0442,0.0
672,2.419833,0.043818,0.0
673,2.402213,0.04466,0.0
674,2.38713,0.045107,0.0
675,2.373244,0.046144,0.0
676,2.363397,0.046594,0.0
677,2.355078,0.048064,0.0
678,2.346121,0.048933,0.0
679,2.337516,0.048648,0.0
680,2.328942,0.046434,0.0
681,2.322343,0.044185,0.0
682,2.315582,0.041459,0.0
683,2.310166,0.039483,0.0
684,2.307398,0.038933,0.0
685,2.30559,0.038797,0.0
686,2.304167,0.038641,0.0
687,2.303771,0.037999,0.0
688,2.30382,0.037609,0.0
689,2.303755,0.036896,0.0
690,2.303907,0.035678,0.0
691,2.304214,0.034796,0.0
692,2.305254,0.034222,0.0
693,2.307397,0.033501,0.0
694,2.310683,0.032536,0.0
695,2.312561,0.031891,0.0
696,2.314036,0.031341,0.0
697,2.316303,0.031143,0.0
698,2.319932,0.03068,0.0
699,2.322919,0.030771,0.0
700,2.325322,0.031373,0.0
701,2.3285,0.032451,0.0
702,2.331631,0.033424,0.0
703,2.333602,0.033813,0.0
704,2.33631,0.034321,0.0
705,2.34028,0.034879,0.0
706,2.344433,0.036583,0.0
707,2.349958,0.038298,0.0
708,2.355355,0.040387,0.0
709,2.360794,0.041876,0.0
710,2.366792,0.043445,0.0
711,2.373991,0.044421,0.0
712,2.377182,0.045411,0.0
713,2.382906,0.046569,0.0
714,2.387601,0.047444,0.0
715,2.391801,0.048261,0.0
716,2.396588,0.048535,0.0
717,2.401334,0.048725,0.0
718,2.404402,0.048532,0.0
719,2.408772,0.048559,0.0
720,2.411016,0.049184,0.0
721,2.413978,0.049569,0.0
722,2.416577,0.049346,0.0
723,2.418152,0.049113,0.0
724,2.419859,0.048607,0.0
725,2.421464,0.048134,0.0
726,2.422255,0.047786,0.0
727,2.422672,0.047055,0.0
728,2.42223,0.04634,0.0
729,2.421686,0.045858,0.0
730,2.420965,0.045503,0.0
731,2.42011,0.045429,0.0
732,2.419033,0.045511,0.0
733,2.418111,0.04576,0.0
734,2.416781,0.045941,0.0
735,2.415667,0.046062,0.0
736,2.414728,0.046427,0.0
737,2.413788,0.046884,0.0
738,2.413028,0.047296,0.0
739,2.412268,0.047888,0.0
740,2.411567,0.048547,0.0
741,2.410993,0.048946,0.0
742,2.410465,0.0494,0.0
743,2.410346,0.050147,0.0
744,2.410724,0.050842,0.0
745,2.410895,0.051491,0.0
746,2.410945,0.051951,0.0
747,2.410581,0.052227,0.0
748,2.410153,0.052145,0.0
749,2.4098,0.052095,0.0
750,2.409689,0.052186,0.0
751,2.40996,0.052505,0.0
752,2.410582,0.052626,0.0
753,2.411452,0.053123,0.0
754,2.412905,0.053535,0.0
755,2.414805,0.054418,0.0
756,2.417518,0.055117,0.0
757,2.421064,0.055577,0.0
758,2.424029,0.055842,0.0
759,2.427074,0.055575,0.0
760,2.430681,0.055082,0.0
761,2.434186,0.05449,0.0
762,2.438638,0.054357,0.0
763,2.443593,0.054084,0.0
764,2.447522,0.054107,0.0
765,2.451549,0.054113,0.0
766,2.455158,0.054241,0.0
767,2.458918,0.053942,0.0
768,2.462623,0.053431,0.0
769,2.466305,0.0531,0.0
770,2.469012,0.053037,0.0
771,2.472477,0.053064,0.0
772,2.475375,0.053186,0.0
773,2.478198,0.052882,0.0
774,2.480662,0.052683,0.0
775,2.483358,0.052374,0.0
776,2.486113,0.051966,0.0
777,2.488993,0.051841,0.0
778,2.491406,0.052205,0.0
779,2.493394,0.052815,0.0
780,2.495349,0.053327,0.0
781,2.497103,0.053579,0.0
782,2.499104,0.053822,0.0
783,2.500964,0.053688,0.0
784,2.502742,0.053748,0.0
785,2.504903,0.053814,0.0
786,2.506856,0.053858,0.0
787,2.508886,0.054214,0.0
788,2.511598,0.054714,0.0
789,2.514128,0.055046,0.0
790,2.516763,0.055591,0.0
791,2.52037,0.056022,0.0
792,2.523856,0.05618,0.0
793,2.527755,0.056361,0.0
794,2.532455,0.057014,0.0
795,2.537398,0.057028,0.0
796,2.542941,0.057223,0.0
797,2.548041,0.05728,0.0
798,2.553289,0.057778,0.0
799,2.557752,0.058639,0.0
800,2.563006,0.05947,0.0
801,2.5683,0.060325,0.0
802,2.574332,0.060985,0.0
803,2.579009,0.061934,0.0
804,2.583241,0.062528,0.0
805,2.58842,0.063453,0.0
806,2.592977,0.064121,0.0
807,2.597698,0.06602,0.0
808,2.600591,0.067931,0.0
809,2.602786,0.069832,0.0
810,2.605615,0.07085,0.0
811,2.609505,0.071625,0.0
812,2.61422,0.071701,0.0
813,2.618591,0.07177,0.0
814,2.622041,0.072429,0.0
815,2.624269,0.07244,0.0
816,2.626149,0.072352,0.0
817,2.627561,0.071876,0.0
818,2.629127,0.071424,0.0
819,2.631078,0.071349,0.0
820,2.635005,0.071959,0.0
821,2.642632,0.073408,0.0
822,2.651575,0.078414,0.0
823,2.658051,0.08418,0.0
824,2.665267,0.089896,0.0
825,2.67201,0.093918,0.0
826,2.676314,0.096064,0.0
827,2.679532,0.095594,0.0
828,2.683667,0.095309,0.0
829,2.686227,0.094538,0.0
830,2.68817,0.094459,0.0
831,2.690145,0.095277,0.0
832,2.692187,0.096793,0.0
833,2.69403,0.098665,0.0
834,2.695824,0.10001,0.0
835,2.697498,0.100364,0.0
836,2.699456,0.100166,0.0
837,2.700852,0.099348,0.0
838,2.702191,0.09784,0.0
839,2.703615,0.097148,0.0
840,2.704592,0.097992,0.0
841,2.705226,0.102078,0.0
842,2.706221,0.107584,0.0
843,2.707704,0.110699,0.0
844,2.708718,0.111685,0.0
